spot_artists,spot_song_name,other_artists,other_song_name,match_found,other_index,spot_index,best_match_score,best_match_artist_match_pct,best_match_name_match_pct
taylor swift,style,taylor swift,style,True,169.0,2819,100.0,100.0,100.0
passenger,let her go,passenger,let her go,True,682.0,2265,100.0,100.0,100.0
jack johnson,banana pancakes,jack johnson,banana pancakes,True,692.0,1323,100.0,100.0,100.0
ozzy osbourne,crazy train,ozzy osbourne,crazy train,True,543.0,2248,100.0,100.0,100.0
jack johnson,"sitting, waiting, wishing",jack johnson,"sitting, waiting, wishing",True,709.0,1324,100.0,100.0,100.0
jack johnson,upside down,jack johnson,upside down,True,1270.0,1325,100.0,100.0,100.0
rick astley,never gonna give you up,rick astley,never gonna give you up,True,1012.0,2477,100.0,100.0,100.0
daft punk,around the world,daft punk,around the world,True,95.0,678,100.0,100.0,100.0
daft punk,one more time,daft punk,one more time,True,114.0,680,100.0,100.0,100.0
lmfao,party rock anthem,lmfao,party rock anthem,True,1922.0,1803,100.0,100.0,100.0
fugees,killing me softly with his song,fugees,killing me softly with his song,True,1344.0,1074,100.0,100.0,100.0
fleetwood mac,landslide,fleetwood mac,landslide,True,555.0,1030,100.0,100.0,100.0
system of a down,chop suey!,system of a down,chop suey!,True,11.0,2794,100.0,100.0,100.0
50 cent,in da club,50 cent,in da club,True,816.0,29,100.0,100.0,100.0
damien rice,the blower's daughter,damien rice,the blower's daughter,True,1521.0,683,100.0,100.0,100.0
taylor swift,shake it off,taylor swift,shake it off,True,1001.0,2818,100.0,100.0,100.0
gnarls barkley,crazy,gnarls barkley,crazy,True,219.0,1134,100.0,100.0,100.0
eminem,lose yourself,eminem,lose yourself,True,827.0,954,100.0,100.0,100.0
deftones,my own summer (shove it),deftones,my own summer (shove it),True,861.0,740,100.0,100.0,100.0
twisted sister,we're not gonna take it,twisted sister,we're not gonna take it,True,398.0,3237,100.0,100.0,100.0
la bouche,be my lover,la bouche,be my lover,True,1924.0,1699,100.0,100.0,100.0
ariana grande,love me harder,ariana grande,love me harder,True,1252.0,179,100.0,100.0,100.0
imagine dragons,radioactive,imagine dragons,radioactive,True,99.0,1296,100.0,100.0,100.0
eminem,mockingbird,eminem,mockingbird,True,835.0,957,100.0,100.0,100.0
of monsters and men,little talks,of monsters and men,little talks,True,281.0,2210,100.0,100.0,100.0
eminem,not afraid,eminem,not afraid,True,1334.0,958,100.0,100.0,100.0
u2,beautiful day,u2,beautiful day,True,535.0,3243,100.0,100.0,100.0
aretha franklin,respect,aretha franklin,respect,True,436.0,173,100.0,100.0,100.0
r.e.m.,losing my religion,r.e.m.,losing my religion,True,53.0,2429,100.0,100.0,100.0
arctic monkeys,i wanna be yours,arctic monkeys,i wanna be yours,True,42.0,171,100.0,100.0,100.0
arctic monkeys,do i wanna know?,arctic monkeys,do i wanna know?,True,20.0,170,100.0,100.0,100.0
arctic monkeys,505,arctic monkeys,505,True,22.0,169,100.0,100.0,100.0
u2,i still haven't found what i'm looking for,u2,i still haven't found what i'm looking for,True,575.0,3244,100.0,100.0,100.0
lady gaga,alejandro,lady gaga,alejandro,True,130.0,1704,100.0,100.0,100.0
lady gaga,applause,lady gaga,applause,True,167.0,1705,100.0,100.0,100.0
u2,with or without you,u2,with or without you,True,523.0,3247,100.0,100.0,100.0
cream,sunshine of your love,cream,sunshine of your love,True,521.0,655,100.0,100.0,100.0
lady gaga,born this way,lady gaga,born this way,True,159.0,1707,100.0,100.0,100.0
lady gaga,just dance,lady gaga,just dance,True,110.0,1708,100.0,100.0,100.0
mariah carey,all i want for christmas is you,mariah carey,all i want for christmas is you,True,235.0,1940,100.0,100.0,100.0
deep purple,smoke on the water,deep purple,smoke on the water,True,570.0,736,100.0,100.0,100.0
death cab for cutie,i will follow you into the dark,death cab for cutie,i will follow you into the dark,True,727.0,731,100.0,100.0,100.0
arctic monkeys,why'd you only call me when you're high?,arctic monkeys,why'd you only call me when you're high?,True,33.0,172,100.0,100.0,100.0
kings of leon,use somebody,kings of leon,use somebody,True,66.0,1672,100.0,100.0,100.0
kiss,detroit rock city,kiss,detroit rock city,True,1151.0,1673,100.0,100.0,100.0
elton john,tiny dancer,elton john,tiny dancer,True,550.0,936,100.0,100.0,100.0
nirvana,heart-shaped box,nirvana,heart-shaped box,True,32.0,2195,100.0,100.0,100.0
avril lavigne,complicated,avril lavigne,complicated,True,256.0,211,100.0,100.0,100.0
kiss,i was made for lovin' you,kiss,i was made for lovin' you,True,524.0,1675,100.0,100.0,100.0
avicii,wake me up,avicii,wake me up,True,133.0,209,100.0,100.0,100.0
elton john,your song,elton john,your song,True,544.0,937,100.0,100.0,100.0
avicii,the nights,avicii,the nights,True,1850.0,207,100.0,100.0,100.0
nirvana,smells like teen spirit,nirvana,smells like teen spirit,True,0.0,2197,100.0,100.0,100.0
nirvana,something in the way,nirvana,something in the way,True,425.0,2198,100.0,100.0,100.0
avicii,hey brother,avicii,hey brother,True,1851.0,203,100.0,100.0,100.0
mario,let me love you,mario,let me love you,True,1255.0,1959,100.0,100.0,100.0
paul simon,you can call me al,paul simon,you can call me al,True,711.0,2293,100.0,100.0,100.0
gotye,somebody that i used to know,gotye,somebody that i used to know,True,111.0,1144,100.0,100.0,100.0
gorillaz,feel good inc.,gorillaz,feel good inc.,True,4.0,1143,100.0,100.0,100.0
at the gates,slaughter of the soul,at the gates,slaughter of the soul,True,994.0,198,100.0,100.0,100.0
queen,we will rock you,queen,we will rock you,True,560.0,2418,100.0,100.0,100.0
korn,falling away from me,korn,falling away from me,True,338.0,1685,100.0,100.0,100.0
korn,freak on a leash,korn,freak on a leash,True,852.0,1686,100.0,100.0,100.0
korn,got the life,korn,got the life,True,343.0,1687,100.0,100.0,100.0
no doubt,don't speak,no doubt,don't speak,True,285.0,2199,100.0,100.0,100.0
imagine dragons,demons,imagine dragons,demons,True,725.0,1292,100.0,100.0,100.0
norah jones,don't know why,norah jones,don't know why,True,439.0,2201,100.0,100.0,100.0
gojira,flying whales,gojira,flying whales,True,1061.0,1137,100.0,100.0,100.0
christina perri,a thousand years,christina perri,a thousand years,True,1498.0,598,100.0,100.0,100.0
tv girl,lovers rock,tv girl,lovers rock,True,125.0,3231,100.0,100.0,100.0
roy orbison,"oh, pretty woman",roy orbison,"oh, pretty woman",True,1500.0,2587,100.0,100.0,100.0
vanessa carlton,a thousand miles,vanessa carlton,a thousand miles,True,984.0,3273,100.0,100.0,100.0
alicia keys,no one,alicia keys,no one,True,983.0,136,100.0,100.0,100.0
lady gaga,bad romance,lady gaga,bad romance,True,107.0,1706,100.0,100.0,100.0
sublime,santeria,sublime,santeria,True,749.0,2777,100.0,100.0,100.0
rage against the machine,guerrilla radio,rage against the machine,guerrilla radio,True,334.0,2438,100.0,100.0,100.0
rage against the machine,killing in the name,rage against the machine,killing in the name,True,60.0,2439,100.0,100.0,100.0
alice in chains,man in the box,alice in chains,man in the box,True,875.0,130,100.0,100.0,100.0
jay-z,empire state of mind,jay-z,empire state of mind,True,1327.0,1368,100.0,100.0,100.0
one direction,what makes you beautiful,one direction,what makes you beautiful,True,1233.0,2230,100.0,100.0,100.0
sublime,what i got,sublime,what i got,True,769.0,2778,100.0,100.0,100.0
alice cooper,poison,alice cooper,poison,True,374.0,125,100.0,100.0,100.0
alphaville,forever young,alphaville,forever young,True,1027.0,139,100.0,100.0,100.0
rascal flatts,life is a highway,rascal flatts,life is a highway,True,1504.0,2444,100.0,100.0,100.0
leona lewis,bleeding love,leona lewis,bleeding love,True,1243.0,1740,100.0,100.0,100.0
madonna,material girl,madonna,material girl,True,1019.0,1917,100.0,100.0,100.0
onerepublic,counting stars,onerepublic,counting stars,True,258.0,2232,100.0,100.0,100.0
j. cole,no role modelz,j. cole,no role modelz,True,837.0,1315,100.0,100.0,100.0
madonna,like a prayer,madonna,like a prayer,True,1015.0,1914,100.0,100.0,100.0
jason mraz,i'm yours,jason mraz,i'm yours,True,218.0,1363,100.0,100.0,100.0
eric clapton,wonderful tonight,eric clapton,wonderful tonight,True,1536.0,984,100.0,100.0,100.0
ray charles,hit the road jack,ray charles,hit the road jack,True,437.0,2448,100.0,100.0,100.0
europe,the final countdown,europe,the final countdown,True,548.0,986,100.0,100.0,100.0
weezer,buddy holly,weezer,buddy holly,True,78.0,3293,100.0,100.0,100.0
weezer,island in the sun,weezer,island in the sun,True,85.0,3294,100.0,100.0,100.0
rammstein,du hast,rammstein,du hast,True,326.0,2443,100.0,100.0,100.0
lana del rey,summertime sadness,lana del rey,summertime sadness,True,215.0,1713,100.0,100.0,100.0
lana del rey,young and beautiful,lana del rey,young and beautiful,True,255.0,1714,100.0,100.0,100.0
eminem,stan,eminem,stan,True,834.0,962,100.0,100.0,100.0
coldplay,a sky full of stars,coldplay,a sky full of stars,True,1245.0,621,100.0,100.0,100.0
eminem,the real slim shady,eminem,the real slim shady,True,817.0,964,100.0,100.0,100.0
coldplay,paradise,coldplay,paradise,True,260.0,625,100.0,100.0,100.0
radiohead,creep,radiohead,creep,True,2.0,2432,100.0,100.0,100.0
eminem,without me,eminem,without me,True,815.0,967,100.0,100.0,100.0
radiohead,karma police,radiohead,karma police,True,8.0,2433,100.0,100.0,100.0
coldplay,sparks,coldplay,sparks,True,23.0,626,100.0,100.0,100.0
coldplay,the scientist,coldplay,the scientist,True,17.0,627,100.0,100.0,100.0
coldplay,viva la vida,coldplay,viva la vida,True,6.0,628,100.0,100.0,100.0
van morrison,brown eyed girl,van morrison,brown eyed girl,True,526.0,3271,100.0,100.0,100.0
empire of the sun,walking on a dream,empire of the sun,walking on a dream,True,120.0,971,100.0,100.0,100.0
coldplay,yellow,coldplay,yellow,True,5.0,629,100.0,100.0,100.0
rage against the machine,bulls on parade,rage against the machine,bulls on parade,True,868.0,2437,100.0,100.0,100.0
america,a horse with no name,america,a horse with no name,True,563.0,143,100.0,100.0,100.0
the rolling stones,"paint it, black",the rolling stones,paint it black,True,529.0,3043,98.2607368881035,100.0,96.55172413793103
bee gees,stayin alive,bee gees,stayin' alive,True,1485.0,220,97.97958971132712,100.0,96.0
edward sharpe and the magnetic zeros,home,edward sharpe & the magnetic zeros,home,True,685.0,909,97.10083124552244,94.28571428571428,100.0
blue oyster cult,(don't fear) the reaper,blue öyster cult,(don't fear) the reaper,True,533.0,345,96.82458365518542,93.75,100.0
bob marley and the wailers,could you be loved,bob marley & the wailers,could you be loved,True,1017.0,365,95.91663046625439,92.0,100.0
echo and the bunnymen,the killing moon,echo & the bunnymen,the killing moon,True,1029.0,892,94.86832980505137,90.0,100.0
simon and garfunkel,cecilia,simon & garfunkel,cecilia,True,1707.0,2691,94.28090415820634,88.88888888888889,100.0
mumford and sons,i will wait,mumford & sons,i will wait,True,707.0,129,93.09493362512629,86.66666666666667,100.0
jet,are you gonna be my girl - acoustic,jet,are you gonna be my girl,True,279.0,1464,90.19752336033947,100.0,81.35593220338984
the clash,should i stay or should i go - remastered,the clash,should i stay or should i go,True,1478.0,2925,90.08852329229016,100.0,81.15942028985508
oasis,don't look back in anger - remastered,oasis,don't look back in anger,True,1232.0,2205,88.70655251454873,100.0,78.68852459016394
metallica,for whom the bell tolls (remastered),metallica,for whom the bell tolls,True,1153.0,1247,88.29841544156682,100.0,77.96610169491525
led zeppelin,stairway to heaven - remaster,led zeppelin,stairway to heaven,True,530.0,1730,87.51899489873674,100.0,76.59574468085107
metallica,nothing else matters (remastered),metallica,nothing else matters,True,850.0,1256,86.87444855261387,100.0,75.47169811320755
led zeppelin,babe i'm gonna leave you - 1990 remaster,led zeppelin,babe i'm gonna leave you,True,1110.0,1723,86.60254037844386,100.0,75.0
queen,another one bites the dust - remastered 2011,queen,another one bites the dust,True,541.0,2409,86.18916073713346,100.0,74.28571428571429
metallica,ride the lightning (remastered),metallica,ride the lightning,True,1596.0,1274,85.71428571428571,100.0,73.46938775510203
metallica,master of puppets (remastered),metallica,master of puppets,True,865.0,1248,85.05317485662418,100.0,72.34042553191489
led zeppelin,immigrant song - remaster,led zeppelin,immigrant song,True,878.0,1726,84.73185457363233,100.0,71.7948717948718
journey,don't stop believin' (2024 remaster),journey,don't stop believin',True,495.0,1553,84.51542547285166,100.0,71.42857142857143
the police,every breath you take - remastered 2003,the police,every breath you take,True,36.0,3027,83.66600265340756,100.0,70.0
the verve,bitter sweet symphony - remastered 2016,the verve,bitter sweet symphony,True,278.0,3094,83.66600265340756,100.0,70.0
queen,we are the champions - remastered 2011,queen,we are the champions,True,884.0,2417,83.04547985373998,100.0,68.96551724137932
the beatles,all you need is love - remastered 2015,the beatles,all you need is love,True,1691.0,2878,83.04547985373998,100.0,68.96551724137932
queen,i want to break free - remastered 2011,queen,i want to break free,True,1028.0,2413,83.04547985373998,100.0,68.96551724137932
pixies,where is my mind? - 2007 remaster,pixies,where is my mind?,True,97.0,2375,82.46211251235322,100.0,68.0
iron maiden,run to the hills - 1998 remaster,iron maiden,run to the hills,True,381.0,1310,81.64965809277261,100.0,66.66666666666667
t.i.,what you know,t.i.,whatever you like,True,1338.0,2799,81.64965809277261,100.0,66.66666666666667
eagles,hotel california - 2013 remaster,eagles,hotel california,True,538.0,878,81.64965809277261,100.0,66.66666666666667
led zeppelin,whole lotta love - 1990 remaster,led zeppelin,whole lotta love,True,882.0,1732,81.64965809277261,100.0,66.66666666666667
blondie,one way or another - remastered 2001,blondie,one way or another,True,801.0,341,81.64965809277261,100.0,66.66666666666667
metallica,enter sandman (remastered),metallica,enter sandman,True,848.0,2040,81.64965809277261,100.0,66.66666666666667
metallica,fade to black (remastered),metallica,fade to black,True,405.0,2041,81.64965809277261,100.0,66.66666666666667
weezer,say it ain't so - original mix,weezer,say it ain't so,True,724.0,3295,81.64965809277261,100.0,66.66666666666667
queen,bohemian rhapsody - remastered 2011,queen,bohemian rhapsody,True,61.0,2410,80.860754006264,100.0,65.38461538461539
aerosmith,"i don't want to miss a thing - from ""armageddon"" soundtrack",aerosmith,i don't want to miss a thing,True,1493.0,88,80.22955570857539,100.0,64.36781609195403
"grover washington, jr.",just the two of us,"grover washington, jr.",just the two of us (feat. bill withers),True,476.0,1163,79.47194142390262,100.0,63.1578947368421
chris isaak,wicked game - remastered,chris isaak,wicked game,True,979.0,565,79.28249671720918,100.0,62.857142857142854
bullet for my valentine,tears don't fall - acoustic version,bullet for my valentine,tears don't fall,True,344.0,475,79.21180343813394,100.0,62.745098039215684
paramore,ignorance - acoustic,paramore,ignorance,True,777.0,2261,78.78385971583353,100.0,62.06896551724138
led zeppelin,black dog - remaster,led zeppelin,black dog,True,1091.0,1724,78.78385971583353,100.0,62.06896551724138
the rolling stones,sympathy for the devil - 50th anniversary edition,the rolling stones,sympathy for the devil,True,556.0,3046,78.72218936609646,100.0,61.9718309859155
oasis,wonderwall - remastered,oasis,wonderwall,True,24.0,1976,77.8498944161523,100.0,60.60606060606061
avril lavigne,girlfriend - radio edit,avril lavigne,girlfriend,True,315.0,212,77.8498944161523,100.0,60.60606060606061
david bowie,space oddity - 2015 remaster,david bowie,space oddity,True,1101.0,712,77.45966692414834,100.0,60.0
the beatles,come together - remastered 2009,the beatles,come together,True,1684.0,2880,76.87061147858073,100.0,59.09090909090908
queen,killer queen - remastered 2011,queen,killer queen,True,572.0,2414,75.59289460184544,100.0,57.14285714285714
ray charles,georgia on my mind - original master recording,ray charles,georgia on my mind,True,1564.0,2447,75.0,100.0,56.25
led zeppelin,kashmir - remaster,led zeppelin,kashmir,False,1099.0,1727,74.83314773547883,100.0,56.00000000000001
modern talking,brother louie mix '98 - radio edit,modern talking,brother louie,False,1866.0,2110,74.376843799781,100.0,55.319148936170215
the beat acoustic trio,a day in the life,the beatles,a day in the life,False,665.0,2850,73.85489458759963,54.54545454545454,100.0
the beat acoustic trio,come together,the beatles,come together,False,1684.0,2853,73.85489458759963,54.54545454545454,100.0
the beat acoustic trio,eleanor rigby,the beatles,eleanor rigby,False,561.0,2855,73.85489458759963,54.54545454545454,100.0
the beat acoustic trio,hey jude,the beatles,hey jude,False,576.0,2861,73.85489458759963,54.54545454545454,100.0
the beat acoustic trio,lucy in the sky with diamonds,the beatles,lucy in the sky with diamonds,False,1698.0,2864,73.85489458759963,54.54545454545454,100.0
the beat acoustic trio,yesterday,the beatles,yesterday,False,1700.0,2876,73.85489458759963,54.54545454545454,100.0
zz top,la grange - 2005 remaster,zz top,la grange,False,1563.0,3381,72.7606875108999,100.0,52.94117647058824
iron maiden,the trooper - 1998 remaster,iron maiden,the number of the beast,False,1157.0,1132,72.11102550927978,100.0,52.0
nirvana,lithium - remastered,nirvana,lithium,False,26.0,2196,72.00822998230956,100.0,51.85185185185186
nickelback,rockstar - 2020 remaster,nickelback,rockstar,False,881.0,2182,70.71067811865476,100.0,50.0
the beatles,yesterday - remastered 2009,the beatles,yesterday,False,1700.0,2897,70.71067811865476,100.0,50.0
lady a,just a kiss,lady gaga,just dance,False,110.0,1702,67.61234037828132,80.0,57.14285714285714
