spot_artists,spot_song_name,other_artists,other_song_name,match_found,other_index,spot_index,best_match_score,best_match_artist_match_pct,best_match_name_match_pct
the kinks,you really got me,the kinks,you really got me,True,27273.0,2984,100.0,100.0,100.0
the killers,mr. brightside,the killers,mr. brightside,True,27214.0,2979,100.0,100.0,100.0
the jacksons,enjoy yourself,the jacksons,enjoy yourself,True,27121.0,2975,100.0,100.0,100.0
the j. geils band,centerfold,the j. geils band,centerfold,True,27101.0,2969,100.0,100.0,100.0
the human league,don't you want me,the human league,don't you want me,True,26964.0,2965,100.0,100.0,100.0
the highwaymen,michael,the highwaymen,michael,True,26902.0,2962,100.0,100.0,100.0
blink-182,all the small things,blink-182,all the small things,True,2980.0,336,100.0,100.0,100.0
ne-yo,let me love you (until you learn to love yourself),ne-yo,let me love you (until you learn to love yourself),True,19320.0,333,100.0,100.0,100.0
blackstreet,no diggity,blackstreet,no diggity,True,2916.0,331,100.0,100.0,100.0
the game,how we do,the game,how we do,True,26787.0,2955,100.0,100.0,100.0
the game,hate it or love it,the game,hate it or love it,True,26786.0,2954,100.0,100.0,100.0
the fray,how to save a life,the fray,how to save a life,True,26760.0,2953,100.0,100.0,100.0
the fleetwoods,mr. blue,the fleetwoods,mr. blue,True,26697.0,2951,100.0,100.0,100.0
the fleetwoods,come softly to me,the fleetwoods,come softly to me,True,26693.0,2950,100.0,100.0,100.0
the everly brothers,cathy's clown,the everly brothers,cathy's clown,True,26575.0,2948,100.0,100.0,100.0
the essex,easier said than done,the essex,easier said than done,True,26566.0,2947,100.0,100.0,100.0
the emotions,best of my love,the emotions,best of my love,True,26541.0,2945,100.0,100.0,100.0
the elegants,little star,the elegants,little star,True,26533.0,2944,100.0,100.0,100.0
the drifters,save the last dance for me,the drifters,save the last dance for me,True,26493.0,2943,100.0,100.0,100.0
the doors,light my fire,the doors,light my fire,True,26436.0,2942,100.0,100.0,100.0
the doors,"hello, i love you",the doors,"hello, i love you",True,26435.0,2941,100.0,100.0,100.0
the doobie brothers,what a fool believes,the doobie brothers,what a fool believes,True,26429.0,2940,100.0,100.0,100.0
the doobie brothers,listen to the music,the doobie brothers,listen to the music,True,26417.0,2939,100.0,100.0,100.0
the doobie brothers,black water,the doobie brothers,black water,True,26407.0,2938,100.0,100.0,100.0
the dixie cups,chapel of love,the dixie cups,chapel of love,True,26396.0,2937,100.0,100.0,100.0
the crystals,he's a rebel,the crystals,he's a rebel,True,26264.0,2930,100.0,100.0,100.0
bo donaldson and the heywoods,"billy, don't be a hero",bo donaldson and the heywoods,"billy, don't be a hero",True,3065.0,350,100.0,100.0,100.0
nelly furtado,promiscuous,nelly furtado,promiscuous,True,19468.0,349,100.0,100.0,100.0
blues traveler,run-around,blues traveler,run-around,True,3054.0,347,100.0,100.0,100.0
blue swede,hooked on a feeling,blue swede,hooked on a feeling,True,3035.0,346,100.0,100.0,100.0
blue oyster cult,(don't fear) the reaper,blue oyster cult,(don't fear) the reaper,True,3031.0,345,100.0,100.0,100.0
blue cheer,summertime blues,blue cheer,summertime blues,True,3021.0,344,100.0,100.0,100.0
blondie,rapture,blondie,rapture,True,2997.0,342,100.0,100.0,100.0
blondie,heart of glass,blondie,heart of glass,True,2993.0,340,100.0,100.0,100.0
blondie,call me,blondie,call me,True,2991.0,339,100.0,100.0,100.0
blocboy jb,look alive,blocboy jb,look alive,True,2989.0,338,100.0,100.0,100.0
bob seger,against the wind,bob seger,against the wind,True,3118.0,369,100.0,100.0,100.0
nelly furtado,say it right,nelly furtado,say it right,True,19469.0,357,100.0,100.0,100.0
bob dylan,like a rolling stone,bob dylan,like a rolling stone,True,3092.0,356,100.0,100.0,100.0
bob dylan,knockin' on heaven's door,bob dylan,knockin' on heaven's door,True,3089.0,355,100.0,100.0,100.0
the cranberries,linger,the cranberries,linger,True,26230.0,2927,100.0,100.0,100.0
the chi-lites,oh girl,the chi-lites,oh girl,True,26124.0,2920,100.0,100.0,100.0
the charlie daniels band,the devil went down to georgia,the charlie daniels band,the devil went down to georgia,True,26099.0,2919,100.0,100.0,100.0
the chainsmokers,roses,the chainsmokers,roses,True,26067.0,2917,100.0,100.0,100.0
the chainsmokers,paris,the chainsmokers,paris,True,26066.0,2916,100.0,100.0,100.0
the chainsmokers,don't let me down,the chainsmokers,don't let me down,True,26062.0,2915,100.0,100.0,100.0
the chainsmokers,closer,the chainsmokers,closer,True,26061.0,2914,100.0,100.0,100.0
the cars,you might think,the cars,you might think,True,26037.0,2911,100.0,100.0,100.0
the calling,wherever you will go,the calling,wherever you will go,True,26005.0,2910,100.0,100.0,100.0
the byrds,turn! turn! turn! (to everything there is a season),the byrds,turn! turn! turn! (to everything there is a season),True,25997.0,2909,100.0,100.0,100.0
the byrds,mr. tambourine man,the byrds,mr. tambourine man,True,25993.0,2908,100.0,100.0,100.0
the buckinghams,kind of a drag,the buckinghams,kind of a drag,True,25971.0,2907,100.0,100.0,100.0
the box tops,the letter,the box tops,the letter,True,25917.0,2905,100.0,100.0,100.0
bobby vinton,mr. lonely,bobby vinton,mr. lonely,True,3468.0,383,100.0,100.0,100.0
bobby vinton,blue velvet,bobby vinton,blue velvet,True,3452.0,382,100.0,100.0,100.0
bobby goldsboro,honey,bobby goldsboro,honey,True,3311.0,377,100.0,100.0,100.0
bobby darin,mack the knife,bobby darin,mack the knife,True,3268.0,376,100.0,100.0,100.0
bobby brown,my prerogative,bobby brown,my prerogative,True,3227.0,375,100.0,100.0,100.0
bobbie gentry,ode to billie joe,bobbie gentry,ode to billie joe,True,3165.0,373,100.0,100.0,100.0
the beatles,penny lane,the beatles,penny lane,True,25804.0,2891,100.0,100.0,100.0
the beach boys,i get around,the beach boys,i get around,True,25736.0,2848,100.0,100.0,100.0
the beach boys,"help me, rhonda",the beach boys,"help me, rhonda",True,25732.0,2847,100.0,100.0,100.0
the bangles,walk like an egyptian,the bangles,walk like an egyptian,True,25697.0,2845,100.0,100.0,100.0
the bangles,eternal flame,the bangles,eternal flame,True,25692.0,2844,100.0,100.0,100.0
the association,windy,the association,windy,True,25637.0,2839,100.0,100.0,100.0
the association,cherish,the association,cherish,True,25626.0,2838,100.0,100.0,100.0
the archies,"sugar, sugar",the archies,"sugar, sugar",True,25614.0,2837,100.0,100.0,100.0
the animals,house of the rising sun,the animals,house of the rising sun,True,25596.0,2836,100.0,100.0,100.0
the alan parsons project,eye in the sky,the alan parsons project,eye in the sky,True,25537.0,2834,100.0,100.0,100.0
boston,more than a feeling,boston,more than a feeling,True,3612.0,400,100.0,100.0,100.0
boston,don't look back,boston,don't look back,True,3608.0,399,100.0,100.0,100.0
boston,amanda,boston,amanda,True,3606.0,398,100.0,100.0,100.0
bone thugs-n-harmony,tha crossroads,bone thugs-n-harmony,tha crossroads,True,3541.0,396,100.0,100.0,100.0
bone thugs-n-harmony,i tried,bone thugs-n-harmony,i tried,True,3538.0,395,100.0,100.0,100.0
bon jovi,you give love a bad name,bon jovi,you give love a bad name,True,3533.0,394,100.0,100.0,100.0
bon jovi,livin' on a prayer,bon jovi,livin' on a prayer,True,3523.0,392,100.0,100.0,100.0
bon jovi,i'll be there for you,bon jovi,i'll be there for you,True,3515.0,390,100.0,100.0,100.0
bon jovi,bed of roses,bon jovi,bed of roses,True,3512.0,389,100.0,100.0,100.0
bon jovi,bad medicine,bon jovi,bad medicine,True,3511.0,388,100.0,100.0,100.0
bon jovi,always,bon jovi,always,True,3510.0,387,100.0,100.0,100.0
the 5th dimension,wedding bell blues,the 5th dimension,wedding bell blues,True,25518.0,2833,100.0,100.0,100.0
terry jacks,seasons in the sun,terry jacks,seasons in the sun,True,25403.0,2831,100.0,100.0,100.0
terror squad,lean back,terror squad,lean back,True,25393.0,2830,100.0,100.0,100.0
teddy swims,lose control,teddy swims,lose control,True,25337.0,2828,100.0,100.0,100.0
tears for fears,shout,tears for fears,shout,True,25306.0,2824,100.0,100.0,100.0
tears for fears,everybody wants to rule the world,tears for fears,everybody wants to rule the world,True,25303.0,2823,100.0,100.0,100.0
taylor swift,willow,taylor swift,willow,True,25285.0,2822,100.0,100.0,100.0
taylor swift,wildest dreams,taylor swift,wildest dreams,True,25283.0,2821,100.0,100.0,100.0
taylor swift,we are never ever getting back together,taylor swift,we are never ever getting back together,True,25276.0,2820,100.0,100.0,100.0
taylor swift,style,taylor swift,style,True,25234.0,2819,100.0,100.0,100.0
taylor swift,shake it off,taylor swift,shake it off,True,25217.0,2818,100.0,100.0,100.0
boz scaggs,lowdown,boz scaggs,lowdown,True,3680.0,411,100.0,100.0,100.0
boyz ii men,on bended knee,boyz ii men,on bended knee,True,3663.0,410,100.0,100.0,100.0
boyz ii men,i'll make love to you,boyz ii men,i'll make love to you,True,3658.0,409,100.0,100.0,100.0
boyz ii men,4 seasons of loneliness,boyz ii men,4 seasons of loneliness,True,3653.0,407,100.0,100.0,100.0
bow wow,like you,bow wow,like you,True,3623.0,403,100.0,100.0,100.0
taylor swift,mine,taylor swift,mine,True,25182.0,2817,100.0,100.0,100.0
taylor swift,look what you made me do,taylor swift,look what you made me do,True,25169.0,2816,100.0,100.0,100.0
taylor swift,i knew you were trouble.,taylor swift,i knew you were trouble.,True,25144.0,2814,100.0,100.0,100.0
taylor swift,delicate,taylor swift,delicate,True,25096.0,2813,100.0,100.0,100.0
taylor swift,cruel summer,taylor swift,cruel summer,True,25090.0,2812,100.0,100.0,100.0
taylor swift,cardigan,taylor swift,cardigan,True,25072.0,2811,100.0,100.0,100.0
taylor swift,anti-hero,taylor swift,anti-hero,True,25051.0,2810,100.0,100.0,100.0
taylor swift,all too well (taylor's version),taylor swift,all too well (taylor's version),True,25049.0,2809,100.0,100.0,100.0
taylor hicks,do i make you proud,taylor hicks,do i make you proud,True,25039.0,2808,100.0,100.0,100.0
taylor dayne,love will lead you back,taylor dayne,love will lead you back,True,25034.0,2807,100.0,100.0,100.0
tal bachman,she's so high,tal bachman,she's so high,True,24942.0,2804,100.0,100.0,100.0
taio cruz,dynamite,taio cruz,dynamite,True,24933.0,2802,100.0,100.0,100.0
britney spears,womanizer,britney spears,womanizer,True,3972.0,430,100.0,100.0,100.0
britney spears,till the world ends,britney spears,till the world ends,True,3970.0,429,100.0,100.0,100.0
britney spears,oops!...i did it again,britney spears,oops!...i did it again,True,3960.0,428,100.0,100.0,100.0
britney spears,i wanna go,britney spears,i wanna go,True,3953.0,427,100.0,100.0,100.0
britney spears,hold it against me,britney spears,hold it against me,True,3952.0,426,100.0,100.0,100.0
britney spears,3,britney spears,3,True,3944.0,425,100.0,100.0,100.0
britney spears,...baby one more time,britney spears,...baby one more time,True,3943.0,424,100.0,100.0,100.0
britney spears,(you drive me) crazy,britney spears,(you drive me) crazy,True,3942.0,423,100.0,100.0,100.0
brenda lee,rockin' around the christmas tree,brenda lee,rockin' around the christmas tree,True,3843.0,421,100.0,100.0,100.0
bread,make it with you,bread,make it with you,True,3774.0,418,100.0,100.0,100.0
bruno mars,24k magic,bruno mars,24k magic,True,4135.0,449,100.0,100.0,100.0
bruce springsteen,i'm on fire,bruce springsteen,i'm on fire,True,4121.0,444,100.0,100.0,100.0
bruce springsteen,hungry heart,bruce springsteen,hungry heart,True,4119.0,443,100.0,100.0,100.0
bruce springsteen,glory days,bruce springsteen,glory days,True,4117.0,442,100.0,100.0,100.0
bruce springsteen,dancing in the dark,bruce springsteen,dancing in the dark,True,4112.0,441,100.0,100.0,100.0
bruce hornsby and the range,the way it is,bruce hornsby and the range,the way it is,True,4104.0,437,100.0,100.0,100.0
taio cruz,break your heart,taio cruz,break your heart,True,24931.0,2801,100.0,100.0,100.0
t.i.,whatever you like,t.i.,whatever you like,True,24905.0,2800,100.0,100.0,100.0
t.i.,what you know,t.i.,what you know,True,24904.0,2799,100.0,100.0,100.0
t.i.,live your life,t.i.,live your life,True,24890.0,2798,100.0,100.0,100.0
t.i.,dead and gone,t.i.,dead and gone,True,24882.0,2797,100.0,100.0,100.0
t-pain,buy u a drank (shawty snappin'),t-pain,buy u a drank (shawty snappin'),True,24853.0,2796,100.0,100.0,100.0
sza,kill bill,sza,kill bill,True,24825.0,2795,100.0,100.0,100.0
swv,weak,swv,weak,True,24785.0,2791,100.0,100.0,100.0
sweet sensation,if wishes came true,sweet sensation,if wishes came true,True,24754.0,2790,100.0,100.0,100.0
survivor,eye of the tiger,survivor,eye of the tiger,True,24705.0,2787,100.0,100.0,100.0
bryan adams,heaven,bryan adams,heaven,True,4157.0,465,100.0,100.0,100.0
bryan adams,have you ever really loved a woman?,bryan adams,have you ever really loved a woman?,True,4154.0,464,100.0,100.0,100.0
bryan adams,(everything i do) i do it for you,bryan adams,(everything i do) i do it for you,True,4150.0,461,100.0,100.0,100.0
bruno mars,when i was your man,bruno mars,when i was your man,True,4147.0,460,100.0,100.0,100.0
bruno mars,treasure,bruno mars,treasure,True,4145.0,459,100.0,100.0,100.0
bruno mars,the lazy song,bruno mars,the lazy song,True,4144.0,458,100.0,100.0,100.0
bruno mars,that's what i like,bruno mars,that's what i like,True,4143.0,457,100.0,100.0,100.0
bruno mars,locked out of heaven,bruno mars,locked out of heaven,True,4140.0,455,100.0,100.0,100.0
bruno mars,just the way you are,bruno mars,just the way you are,True,4139.0,453,100.0,100.0,100.0
bruno mars,it will rain,bruno mars,it will rain,True,4138.0,452,100.0,100.0,100.0
bruno mars,grenade,bruno mars,grenade,True,4137.0,451,100.0,100.0,100.0
surface,the first time,surface,the first time,True,24697.0,2785,100.0,100.0,100.0
styx,too much time on my hands,styx,too much time on my hands,True,24589.0,2776,100.0,100.0,100.0
styx,babe,styx,babe,True,24569.0,2775,100.0,100.0,100.0
strawberry alarm clock,incense and peppermints,strawberry alarm clock,incense and peppermints,True,24550.0,2774,100.0,100.0,100.0
c.w. mccall,convoy,c.w. mccall,convoy,True,4340.0,480,100.0,100.0,100.0
bts,permission to dance,bts,permission to dance,True,4209.0,473,100.0,100.0,100.0
bts,life goes on,bts,life goes on,True,4204.0,472,100.0,100.0,100.0
bts,dynamite,bts,dynamite,True,4198.0,471,100.0,100.0,100.0
bts,butter,bts,butter,True,4195.0,470,100.0,100.0,100.0
bryson tiller,don't,bryson tiller,don't,True,4180.0,468,100.0,100.0,100.0
bryan adams,summer of '69,bryan adams,summer of '69,True,4165.0,467,100.0,100.0,100.0
stevie wonder,superstition,stevie wonder,superstition,True,24501.0,2769,100.0,100.0,100.0
stevie wonder,sir duke,stevie wonder,sir duke,True,24498.0,2768,100.0,100.0,100.0
stevie wonder,part-time lover,stevie wonder,part-time lover,True,24493.0,2767,100.0,100.0,100.0
stevie wonder,i wish,stevie wonder,i wish,True,24478.0,2766,100.0,100.0,100.0
steve winwood,roll with it,steve winwood,roll with it,True,24426.0,2765,100.0,100.0,100.0
steve lacy,bad habit,steve lacy,bad habit,True,24385.0,2759,100.0,100.0,100.0
steam,na na hey hey kiss him goodbye,steam,na na hey hey kiss him goodbye,True,24293.0,2755,100.0,100.0,100.0
starship,we built this city,starship,we built this city,True,24279.0,2754,100.0,100.0,100.0
starship,sara,starship,sara,True,24277.0,2753,100.0,100.0,100.0
starship,nothing's gonna stop us now,starship,nothing's gonna stop us now,True,24276.0,2752,100.0,100.0,100.0
starland vocal band,afternoon delight,starland vocal band,afternoon delight,True,24258.0,2750,100.0,100.0,100.0
spin doctors,two princes,spin doctors,two princes,True,24180.0,2745,100.0,100.0,100.0
spice girls,wannabe,spice girls,wannabe,True,24172.0,2743,100.0,100.0,100.0
spandau ballet,true,spandau ballet,true,True,24147.0,2742,100.0,100.0,100.0
sonny and cher,i got you babe,sonny and cher,i got you babe,True,24061.0,2730,100.0,100.0,100.0
snow patrol,chasing cars,snow patrol,chasing cars,True,24001.0,2726,100.0,100.0,100.0
snow,informer,snow,informer,True,23999.0,2725,100.0,100.0,100.0
snoop dogg,drop it like it's hot,snoop dogg,drop it like it's hot,True,23979.0,2722,100.0,100.0,100.0
snoop dogg,beautiful,snoop dogg,beautiful,True,23977.0,2721,100.0,100.0,100.0
smokey robinson and the miracles,the tears of a clown,smokey robinson and the miracles,the tears of a clown,True,23958.0,2720,100.0,100.0,100.0
smash mouth,all star,smash mouth,all star,True,23911.0,2719,100.0,100.0,100.0
sly and the family stone,everyday people,sly and the family stone,everyday people,True,23890.0,2716,100.0,100.0,100.0
sixpence none the richer,kiss me,sixpence none the richer,kiss me,True,23827.0,2702,100.0,100.0,100.0
sisqo,incomplete,sisqo,incomplete,True,23811.0,2701,100.0,100.0,100.0
sir mix-a-lot,baby got back,sir mix-a-lot,baby got back,True,23807.0,2700,100.0,100.0,100.0
sinead o'connor,nothing compares 2 u,sinead o'connor,nothing compares 2 u,True,23796.0,2699,100.0,100.0,100.0
simple minds,don't you (forget about me),simple minds,don't you (forget about me),True,23778.0,2696,100.0,100.0,100.0
simon and garfunkel,the sound of silence,simon and garfunkel,the sound of silence,True,23770.0,2694,100.0,100.0,100.0
simon and garfunkel,the boxer,simon and garfunkel,the boxer,True,23768.0,2693,100.0,100.0,100.0
simon and garfunkel,cecilia,simon and garfunkel,cecilia,True,23759.0,2691,100.0,100.0,100.0
simon and garfunkel,bridge over troubled water,simon and garfunkel,bridge over troubled water,True,23758.0,2690,100.0,100.0,100.0
